datetime,ZEMAH,MEROM GOLAN PICMAN,TAVOR KADOORIE,JERUSALEM GIVAT RAM,GILGAL,YOTVATA,HAIFA TECHNION,BESOR FARM,BEER SHEVA UNI,ELAT,EN HASHOFET,DOROT,NEGBA,BET DAGAN RAD,ZOVA,EDEN FARM,GAMLA,TEL YOSEF,ASHALIM,YAVNEEL,SHANI,ARAD,HAZEVA,HAIFA UNIVERSITY,SEDOM
2026-01-24 11:00,460.83,233.5,,545.33,501.33,635.33,335.33,613.33,627.83,629.67,221.83,624.67,666.17,549.5,547.17,340.33,525.33,224.83,639.83,,,,,,
2026-01-24 12:00,481.83,212.83,,442.83,411.33,641.83,257.5,618.83,636.0,643.5,209.0,611.0,670.0,595.83,373.0,172.17,237.83,194.17,648.33,,,,,,
2026-01-24 13:00,360.5,94.0,,339.17,398.17,584.83,532.0,559.17,578.67,573.0,527.5,538.0,595.0,429.83,299.83,125.83,218.33,250.5,589.5,,,,,,
2026-01-24 14:00,242.5,336.0,,267.67,105.67,473.67,240.17,447.67,430.17,458.0,310.0,433.0,459.33,248.67,257.0,226.83,314.0,264.17,463.17,,,,,,
2026-01-24 15:00,120.17,167.83,,235.0,198.17,302.67,89.0,282.5,272.5,265.33,119.83,270.33,270.83,112.33,222.83,132.33,83.67,137.33,284.17,,,,,,
2026-01-24 16:00,67.5,71.0,,65.17,76.83,102.33,50.17,101.5,94.33,61.17,15.83,89.17,118.5,56.0,60.33,27.67,57.17,18.5,94.5,,,,,,
2026-01-24 17:00,1.17,0.83,,2.17,1.67,4.33,3.0,3.83,3.83,3.5,2.0,2.67,4.33,1.5,1.83,1.33,0.5,0.83,3.5,,,,,,
2026-01-24 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-24 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-24 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-24 21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-24 22:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-24 23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 01:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 02:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 03:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 04:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 05:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 06:00,1.0,1.5,,1.83,2.0,1.67,1.67,1.33,,2.33,1.67,1.83,1.83,2.33,1.17,1.83,2.17,1.33,1.67,,,,,,
2026-01-25 07:00,69.0,95.5,,90.83,70.67,82.17,69.83,55.0,153.0,90.33,82.0,78.0,82.0,79.33,72.67,75.67,84.67,73.33,81.33,,,,,,
2026-01-25 08:00,216.0,270.67,,281.0,228.83,274.33,237.17,249.83,267.17,296.17,251.67,258.67,280.0,254.0,261.67,239.83,259.0,233.5,271.83,,,,,,
2026-01-25 09:00,381.67,448.83,,458.0,401.0,456.33,393.33,435.83,451.17,484.5,397.5,446.83,476.0,431.67,438.5,380.67,426.67,401.5,464.33,,,,,,
2026-01-25 10:00,515.33,574.0,,583.83,527.83,615.33,523.83,579.67,593.83,611.67,540.5,583.17,619.67,565.0,559.33,511.0,562.0,535.0,606.17,,,,,,
2026-01-25 11:00,562.17,638.33,,656.33,574.33,704.67,603.5,658.83,663.5,683.33,602.67,635.5,697.33,632.0,628.0,541.5,622.17,566.67,685.17,,,,,,
2026-01-25 12:00,588.83,639.5,,670.17,594.67,696.67,619.0,663.33,676.17,683.17,613.67,656.17,706.17,615.33,642.83,600.0,592.67,600.5,695.17,,,,,,
2026-01-25 13:00,515.83,573.33,,603.33,542.83,628.33,554.33,587.83,621.83,610.5,558.17,599.5,642.5,552.67,581.83,547.5,548.0,534.5,635.5,,,,,,
2026-01-25 14:00,410.17,448.83,,477.17,421.5,495.67,420.83,468.33,495.5,477.17,434.67,475.33,488.83,435.0,465.33,425.0,425.67,415.17,502.33,,,,,,
2026-01-25 15:00,241.0,277.67,,295.67,249.0,306.83,249.17,302.0,309.5,276.83,259.67,292.5,301.0,261.83,281.17,248.5,268.0,251.67,315.17,,,,,,
2026-01-25 16:00,74.17,81.67,,94.17,71.83,108.67,66.67,109.67,108.67,52.17,83.83,100.5,111.0,82.5,77.67,78.33,80.5,67.5,116.83,,,,,,
2026-01-25 17:00,1.17,1.0,,2.0,1.33,3.67,1.5,4.33,3.83,1.83,2.0,3.17,4.0,2.0,1.67,1.5,0.83,1.67,3.17,,,,,,
2026-01-25 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 22:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-25 23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 01:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 02:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 03:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 04:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 05:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 06:00,1.33,1.67,,1.83,2.33,1.0,1.17,1.5,,2.5,1.67,1.67,1.83,2.33,1.17,2.33,2.0,1.5,2.5,,,,,,
2026-01-26 07:00,76.67,90.0,,96.67,73.83,92.17,72.5,60.83,150.5,95.33,82.5,73.17,86.67,82.17,78.5,81.67,87.17,74.83,112.5,,,,,,
2026-01-26 08:00,251.83,294.5,,270.5,265.33,296.67,270.83,239.5,280.0,289.0,277.83,225.5,250.0,281.67,255.33,262.33,265.0,265.5,288.5,,,,,,
2026-01-26 09:00,420.5,474.17,,474.33,434.0,479.33,445.0,418.67,442.83,491.33,452.83,446.83,498.67,461.33,452.33,446.0,430.33,441.5,454.33,,,,,,
2026-01-26 10:00,551.5,604.17,,618.67,567.83,643.17,580.0,593.5,567.17,608.0,584.83,607.33,663.0,585.67,593.67,536.5,591.83,562.5,627.17,,,,,,
2026-01-26 11:00,621.17,667.5,,678.83,628.83,676.83,650.0,667.33,650.17,697.33,648.33,674.67,736.67,662.33,648.0,574.67,645.83,632.17,679.83,,,,,,
2026-01-26 12:00,606.5,668.33,,672.0,639.67,592.0,651.67,642.83,648.5,678.5,649.5,589.83,653.83,542.0,660.17,628.67,641.83,630.67,508.5,,,,,,
2026-01-26 13:00,528.5,587.5,,427.67,535.67,469.33,573.67,532.17,508.33,490.67,589.0,583.33,587.33,617.83,463.67,515.67,558.0,544.67,521.5,,,,,,
2026-01-26 14:00,378.67,474.33,,496.83,362.0,234.83,344.5,349.67,251.67,236.5,261.83,385.33,399.83,285.33,419.67,336.83,447.0,375.67,391.0,,,,,,
2026-01-26 15:00,197.33,251.17,,221.17,202.67,280.0,230.5,256.17,275.0,185.83,315.17,290.67,309.0,209.17,232.17,137.83,181.83,123.17,316.17,,,,,,
2026-01-26 16:00,56.33,67.17,,76.67,76.83,101.5,95.17,122.0,148.33,70.83,116.0,123.67,156.33,108.17,66.5,77.67,73.0,86.67,134.0,,,,,,
2026-01-26 17:00,2.0,2.33,,2.33,2.17,6.5,4.17,4.33,5.83,3.5,3.67,3.33,4.83,1.5,1.67,4.17,2.83,4.0,5.0,,,,,,
2026-01-26 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 22:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-26 23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 01:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 02:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 03:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 04:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 05:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 06:00,1.33,2.0,,1.83,1.5,2.5,0.83,1.17,,2.33,1.0,1.33,1.67,1.5,1.5,1.67,1.83,1.33,0.0,,,,,,
2026-01-27 07:00,65.0,85.17,,79.33,66.5,98.5,49.0,57.0,,92.33,49.5,71.5,73.83,63.0,61.0,66.33,72.67,47.67,0.0,,,,,,
2026-01-27 08:00,195.83,226.0,,250.0,196.5,297.5,207.67,239.17,,299.0,206.17,238.67,253.33,222.0,164.5,202.33,222.17,116.67,0.0,,,,,,
2026-01-27 09:00,322.5,382.17,,361.67,359.5,464.0,298.83,424.0,342.4,478.83,334.83,438.67,454.0,368.17,402.67,392.17,372.83,288.5,0.0,,,,,,
2026-01-27 10:00,369.0,548.17,,491.33,459.5,602.5,383.67,571.67,587.0,607.5,466.17,580.67,606.17,354.0,535.0,518.0,518.17,462.17,0.0,,,,,,
2026-01-27 11:00,472.0,452.83,,448.17,468.5,688.33,307.5,647.17,651.17,677.17,519.5,604.67,561.33,425.83,644.5,528.0,416.67,429.83,0.0,,,,,,
2026-01-27 12:00,545.67,418.83,,643.33,555.83,682.17,417.83,655.67,663.67,674.5,502.5,652.33,475.17,552.5,627.17,450.17,581.17,395.67,0.0,,,,,,
2026-01-27 13:00,469.83,392.5,,529.17,497.17,618.33,499.17,585.33,611.33,601.0,413.33,590.5,582.0,510.83,476.83,525.0,383.17,357.33,0.0,,,,,,
2026-01-27 14:00,320.5,324.17,,401.67,369.5,482.33,239.0,462.5,480.5,475.5,389.33,441.83,475.5,437.33,430.67,364.5,386.83,193.17,0.0,,,,,,
2026-01-27 15:00,155.5,192.33,,225.33,207.0,284.0,124.83,293.17,297.67,280.83,165.67,287.33,263.83,230.33,279.5,116.5,170.67,160.5,0.0,,,,,,
2026-01-27 16:00,43.83,51.5,,86.0,53.83,95.83,36.33,105.83,105.5,58.5,51.33,104.5,97.5,61.0,68.5,44.67,50.33,57.83,0.0,,,,,,
2026-01-27 17:00,1.17,0.67,,2.5,2.0,3.0,0.67,3.67,4.33,3.33,1.33,2.83,4.17,2.17,2.17,2.0,0.83,1.17,4.33,,,,,,
2026-01-27 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,,,,,,
2026-01-27 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-27 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 22:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-27 23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-28 00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-28 01:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-28 02:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,,,,,,
2026-01-28 03:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,,,,,,
2026-01-28 04:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-28 05:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-28 06:00,0.83,2.83,,1.5,1.0,1.33,0.5,1.17,,1.33,1.0,1.17,1.33,1.67,0.83,3.83,2.17,3.5,1.17,,,,,,
2026-01-28 07:00,41.83,45.33,,59.17,46.67,44.5,30.0,56.67,,58.67,42.33,62.67,66.33,58.0,52.67,70.17,63.67,37.67,58.0,,,,,,
2026-01-28 08:00,143.17,136.17,,229.5,175.83,191.5,142.17,201.83,237.0,198.17,168.0,223.17,237.0,219.67,203.67,143.83,134.5,177.0,223.17,,,,,,
2026-01-28 09:00,225.5,124.83,,388.0,341.33,363.0,154.17,373.83,378.0,379.0,145.83,376.33,405.67,384.33,295.67,262.33,161.5,189.33,406.83,,,,,,
2026-01-28 10:00,153.67,247.0,,409.83,516.0,525.17,21.67,526.33,507.0,497.0,57.33,521.83,441.83,405.5,293.67,182.5,162.5,185.17,559.5,,,,,,
2026-01-28 11:00,56.0,66.17,,464.83,367.0,511.67,36.5,566.17,530.5,565.0,16.17,520.0,443.17,433.67,365.33,174.83,62.67,107.33,625.83,,,,,,
2026-01-28 12:00,19.33,107.83,,257.5,208.83,569.5,12.83,471.5,390.67,589.0,8.67,495.67,432.5,355.0,284.5,96.83,25.17,38.0,547.17,,,,,,
2026-01-28 13:00,11.5,123.0,,200.5,127.33,493.0,88.67,445.17,311.0,532.17,20.5,533.83,357.5,211.33,210.5,19.83,19.67,11.17,476.5,,,,,,
2026-01-28 14:00,33.0,123.0,,133.5,110.67,437.0,114.5,494.0,317.83,408.0,23.67,372.5,296.17,133.67,145.5,7.0,69.5,8.67,319.0,,,,,,
2026-01-28 15:00,33.0,26.5,,74.83,39.5,297.5,122.83,270.5,351.0,270.83,47.0,350.33,163.67,131.5,55.83,7.33,56.0,11.0,196.67,,,,,,
2026-01-28 16:00,46.0,16.83,,28.0,31.83,109.0,63.17,69.17,101.5,81.83,57.83,112.83,75.17,29.33,21.0,14.33,,29.5,63.83,,,,,,
2026-01-28 17:00,3.17,0.33,,2.33,6.0,4.33,6.17,5.83,7.4,5.67,5.17,5.33,3.17,1.17,4.5,5.5,0.0,2.67,5.83,,,,,,
2026-01-28 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-28 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17,0.33,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,
2026-01-28 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-28 21:00,0.0,0.0,,0.0,0.0,0.0,0.17,0.0,,0.0,0.0,0.0,0.17,0.0,0.0,0.33,0.0,0.0,0.0,,,,,,
2026-01-28 22:00,0.0,0.0,,0.0,0.0,0.0,0.33,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.67,0.0,0.0,0.0,,,,,,
2026-01-28 23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-29 00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-29 01:00,0.0,0.0,,0.0,0.0,0.0,0.33,0.0,,0.0,0.17,0.0,0.83,0.0,0.0,1.17,0.0,0.17,0.0,,,,,,
2026-01-29 02:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,,,,,,
2026-01-29 03:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-29 04:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,,,,,,
2026-01-29 05:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,,,,,,
2026-01-29 06:00,1.33,2.5,,0.67,1.17,2.5,1.33,1.67,,2.83,1.33,2.33,1.83,3.17,0.83,2.83,2.17,1.67,2.33,,,,,,
2026-01-29 07:00,55.0,35.33,,15.0,37.5,89.0,31.83,45.33,142.67,87.0,80.5,85.0,102.33,90.83,19.83,102.83,24.33,51.67,93.83,,,,,,
2026-01-29 08:00,189.17,43.67,,158.0,255.0,296.17,137.83,260.0,303.67,299.33,120.17,281.33,299.67,113.5,183.17,144.67,79.0,193.5,319.17,,,,,,
2026-01-29 09:00,377.33,68.17,,332.5,457.17,468.67,312.17,439.67,442.0,488.5,263.17,437.83,520.67,125.0,242.67,117.67,95.33,179.33,448.33,,,,,,
2026-01-29 10:00,338.17,211.17,,495.17,197.5,627.17,379.17,300.67,405.0,612.0,428.17,453.0,518.83,449.17,374.0,144.33,189.17,378.83,260.17,,,,,,
2026-01-29 11:00,567.67,246.83,,430.83,292.0,660.33,196.67,566.0,495.33,559.5,281.33,549.5,489.67,362.17,396.67,241.17,329.17,404.83,628.83,,,,,,
2026-01-29 12:00,258.17,135.0,,575.33,358.0,709.5,130.0,675.33,623.67,688.33,98.33,656.83,690.0,581.83,560.33,138.0,96.0,95.0,610.83,,,,,,
2026-01-29 13:00,57.5,81.0,,560.17,559.33,571.83,401.0,615.67,619.17,668.33,36.5,596.0,613.0,476.17,509.0,100.0,118.83,62.83,657.0,,,,,,
2026-01-29 14:00,24.67,58.17,,319.17,377.33,523.67,172.33,476.0,530.83,530.67,45.0,401.5,387.5,389.5,319.5,113.33,38.17,50.0,526.83,,,,,,
2026-01-29 15:00,29.67,42.17,,300.17,274.33,304.83,153.33,311.0,290.83,251.33,115.83,295.67,232.83,267.17,308.33,102.17,17.33,68.5,293.67,,,,,,
2026-01-29 16:00,22.67,27.5,,41.33,67.5,109.33,20.67,141.17,107.17,49.33,38.0,107.33,120.5,93.67,72.5,45.67,8.67,28.33,123.67,,,,,,
2026-01-29 17:00,0.67,0.67,,3.0,2.0,2.67,1.67,7.17,5.5,6.0,2.0,3.17,4.5,1.67,2.5,1.67,0.0,0.67,4.17,,,,,,
2026-01-29 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,,,,,,
2026-01-29 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-29 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-29 21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-29 22:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-29 23:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,,,,,,
2026-01-30 00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,,,,
2026-01-30 01:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,,,,,,
2026-01-30 02:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-30 03:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.17,0.0,0.67,0.0,0.0,0.0,,,,,,
2026-01-30 04:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.17,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-30 05:00,0.0,0.33,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2026-01-30 06:00,0.67,2.83,,1.83,1.83,6.17,0.67,2.0,,5.0,0.17,2.5,3.17,2.0,1.33,1.83,2.0,0.83,3.0,,,,,,
2026-01-30 07:00,34.17,38.0,,60.0,55.17,109.5,35.0,55.0,133.5,102.67,34.5,69.67,60.17,59.67,47.83,38.67,51.33,33.0,77.83,,,,,,
2026-01-30 08:00,150.83,103.83,,254.0,259.5,296.83,212.0,263.5,234.83,321.17,180.83,253.0,306.67,220.67,276.83,160.67,159.33,153.17,268.33,,,,,,
2026-01-30 09:00,348.83,251.17,,486.33,399.83,451.0,402.17,434.17,441.33,502.17,404.17,446.67,467.33,423.83,461.17,433.67,310.5,286.33,423.83,,,,,,
2026-01-30 10:00,504.0,572.5,,567.33,528.0,663.17,455.0,444.0,498.5,599.67,439.5,516.83,553.5,529.33,537.5,415.0,388.67,390.67,585.83,,,,,,
2026-01-30 11:00,527.17,458.33,,555.5,531.5,621.0,523.33,597.67,567.83,678.83,527.83,596.33,566.83,508.83,530.5,456.17,471.5,503.83,687.83,,,,,,
2026-01-30 12:00,472.0,505.67,,648.83,419.67,728.33,497.5,596.0,595.67,679.5,536.33,669.33,594.83,530.5,629.17,453.0,378.67,385.33,646.0,,,,,,
2026-01-30 13:00,414.5,521.5,,571.17,525.5,648.0,459.0,552.33,591.0,605.33,444.17,560.33,582.0,543.0,545.17,505.67,432.0,477.17,632.67,,,,,,
2026-01-30 14:00,371.17,315.17,,429.83,411.5,480.67,331.67,386.33,439.33,494.67,330.83,389.33,416.67,376.83,407.5,360.17,388.5,343.83,439.33,,,,,,
2026-01-30 15:00,175.0,178.5,,232.33,223.17,299.5,171.67,240.0,247.67,299.17,205.17,232.67,242.17,210.67,224.0,208.5,227.67,201.83,266.67,,,,,,
2026-01-30 16:00,59.33,71.67,,76.17,73.17,116.17,78.83,95.17,85.83,67.67,102.0,80.0,89.0,76.5,73.67,96.0,67.83,86.5,94.33,,,,,,
2026-01-30 17:00,2.5,2.33,,3.67,2.67,6.33,3.17,7.33,6.2,5.5,4.67,5.0,5.5,3.0,3.17,3.83,1.5,3.17,6.67,,,,,,
2026-01-30 18:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-30 19:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-30 20:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2026-01-30 21:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,,,,,,
2026-01-30 22:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,,,,,,
